order_id,customer_id,customer_name,segment,region,order_date,ship_date,category,sub_category,product_name,sales,quantity,discount,profit
ord-19180,cust-3100,allison fields,consumer,east,2045-02-18,2045-02-20,technology,machines,machines model 1,381.63,1,0.2,34.18
ord-19181,cust-4653,shelby maldonado,home office,west,2045-02-19,2045-02-21,technology,machines,machines model 2,1028.42,3,0.2,15.49
ord-19182,cust-5236,melissa banks,corporate,central,2045-02-20,2045-02-22,technology,machines,machines model 3,1074.06,2,0.5,20.92
ord-19183,cust-3682,jacob mills phd,corporate,central,2045-02-21,2045-02-23,technology,machines,machines model 4,727.87,5,0.3,-12.99
ord-19184,cust-6314,gene williams,corporate,south,2045-02-22,2045-02-24,technology,machines,machines model 5,934.56,8,0.3,48.01
ord-19185,cust-3991,michael morales,corporate,central,2045-02-23,2045-02-25,furniture,bookcases,bookcases model 1,1124.84,5,0.0,-52.44
ord-19186,cust-2246,joseph roberts,consumer,east,2045-02-24,2045-02-26,furniture,bookcases,bookcases model 2,135.26,9,0.1,8.53
ord-19187,cust-5325,frank jones,consumer,west,2045-02-25,2045-02-27,furniture,bookcases,bookcases model 3,1205.4,5,0.5,78.26
ord-19188,cust-1465,angela white,consumer,south,2045-02-26,2045-02-28,furniture,bookcases,bookcases model 4,114.18,2,0.3,0.79
ord-19189,cust-7621,jeremy mendez,corporate,central,2045-02-27,2045-03-01,furniture,bookcases,bookcases model 5,1752.63,7,0.0,185.53
ord-19190,cust-4549,dawn berry,home office,south,2045-02-28,2045-03-02,furniture,chairs,chairs model 1,872.97,8,0.1,77.89
ord-19191,cust-5679,johnny berry,consumer,east,2045-03-01,2045-03-03,furniture,chairs,chairs model 2,978.49,8,0.0,108.01
ord-19192,cust-3602,jennifer bell dds,corporate,west,2045-03-02,2045-03-04,furniture,chairs,chairs model 3,572.68,2,0.1,68.89
ord-19193,cust-3703,jessica harrison,corporate,central,2045-03-03,2045-03-05,furniture,chairs,chairs model 4,1946.08,8,0.1,50.45
ord-19194,cust-6899,barbara chavez,corporate,west,2045-03-04,2045-03-06,furniture,chairs,chairs model 5,653.41,4,0.1,2.08
ord-19195,cust-9151,shannon jones,consumer,south,2045-03-05,2045-03-07,furniture,tables,tables model 1,818.74,3,0.0,116.86
ord-19196,cust-9528,brenda anderson,corporate,west,2045-03-06,2045-03-08,furniture,tables,tables model 2,1035.06,2,0.5,117.18
ord-19197,cust-7408,sarah sharp,home office,south,2045-03-07,2045-03-09,furniture,tables,tables model 3,1411.57,6,0.2,27.32
ord-19198,cust-4803,ian fields,corporate,east,2045-03-08,2045-03-10,furniture,tables,tables model 4,654.84,1,0.5,39.11
ord-19199,cust-4730,kyle day,consumer,east,2045-03-09,2045-03-11,furniture,tables,tables model 5,1935.53,4,0.2,-7.78
ord-19200,cust-1022,christy anderson,home office,south,2045-03-10,2045-03-12,office supplies,binders,binders model 1,867.94,2,0.0,57.81
ord-19201,cust-8183,jessica martin,consumer,central,2045-03-11,2045-03-13,office supplies,binders,binders model 2,520.39,9,0.3,55.72
ord-19202,cust-1651,joseph morris,corporate,east,2045-03-12,2045-03-14,office supplies,binders,binders model 3,656.07,9,0.2,16.87
ord-19203,cust-4092,mark malone,consumer,east,2045-03-13,2045-03-15,office supplies,binders,binders model 4,1605.41,1,0.3,-27.44
ord-19204,cust-7396,anthony bullock,home office,west,2045-03-14,2045-03-16,office supplies,binders,binders model 5,996.97,6,0.2,59.67
ord-19205,cust-7686,linda wilkerson,consumer,central,2045-03-15,2045-03-17,office supplies,pens,pens model 1,878.77,3,0.2,52.97
ord-19206,cust-8385,donald mills,home office,east,2045-03-16,2045-03-18,office supplies,pens,pens model 2,64.56,1,0.1,3.66
ord-19207,cust-2451,angela bender,corporate,central,2045-03-17,2045-03-19,office supplies,pens,pens model 3,1720.51,3,0.2,190.71
ord-19208,cust-1233,dominic evans,home office,west,2045-03-18,2045-03-20,office supplies,pens,pens model 4,1300.78,3,0.2,-96.05
ord-19209,cust-6497,carolyn richmond,consumer,west,2045-03-19,2045-03-21,office supplies,pens,pens model 5,1883.02,1,0.2,43.55
ord-19210,cust-3060,elizabeth harmon,consumer,west,2045-03-20,2045-03-22,office supplies,paper,paper model 1,170.46,4,0.5,3.29
ord-19211,cust-5434,michael alvarez,home office,east,2045-03-21,2045-03-23,office supplies,paper,paper model 2,1559.07,9,0.1,34.33
ord-19212,cust-6485,angela campbell,home office,east,2045-03-22,2045-03-24,office supplies,paper,paper model 3,1425.88,8,0.5,92.67
ord-19213,cust-2272,annette wright,consumer,central,2045-03-23,2045-03-25,office supplies,paper,paper model 4,1065.52,6,0.5,79.7
ord-19214,cust-1547,alyssa blackburn,consumer,central,2045-03-24,2045-03-26,office supplies,paper,paper model 5,369.37,3,0.0,15.71
ord-19215,cust-6667,stephen gonzalez,corporate,west,2045-03-25,2045-03-27,office supplies,labels,labels model 1,114.95,9,0.1,-5.72
ord-19216,cust-5442,taylor little,corporate,central,2045-03-26,2045-03-28,office supplies,labels,labels model 2,783.82,9,0.3,61.71
ord-19217,cust-6507,mrs. brenda lee,home office,south,2045-03-27,2045-03-29,office supplies,labels,labels model 3,1570.55,1,0.1,108.74
ord-19218,cust-2757,victoria frazier,consumer,south,2045-03-28,2045-03-30,office supplies,labels,labels model 4,730.81,3,0.1,60.23
ord-19219,cust-9374,veronica benitez,home office,south,2045-03-29,2045-03-31,office supplies,labels,labels model 5,1624.39,3,0.1,-75.66
ord-19220,cust-5035,gregory moore,corporate,central,2045-03-30,2045-04-01,technology,phones,phones model 1,1851.55,7,0.1,66.68
ord-19221,cust-1274,emily garza,home office,central,2045-03-31,2045-04-02,technology,phones,phones model 2,762.14,1,0.1,30.03
ord-19222,cust-4273,timothy humphrey,consumer,south,2045-04-01,2045-04-03,technology,phones,phones model 3,879.27,5,0.3,68.71
ord-19223,cust-5065,jamie ward,home office,south,2045-04-02,2045-04-04,technology,phones,phones model 4,495.61,5,0.0,-10.45
ord-19224,cust-8474,amy ross,corporate,east,2045-04-03,2045-04-05,technology,phones,phones model 5,729.3,4,0.5,92.12
ord-19225,cust-3204,robert myers,corporate,west,2045-04-04,2045-04-06,technology,accessories,accessories model 1,848.17,2,0.0,38.89
ord-19226,cust-7520,lisa hicks phd,consumer,east,2045-04-05,2045-04-07,technology,accessories,accessories model 2,1831.42,7,0.5,86.58
ord-19227,cust-1627,devin woods,home office,central,2045-04-06,2045-04-08,technology,accessories,accessories model 3,469.77,5,0.1,5.95
ord-19228,cust-6616,edward mcfarland,corporate,south,2045-04-07,2045-04-09,technology,accessories,accessories model 4,1556.02,5,0.2,134.6
ord-19229,cust-4364,jeffrey buckley,home office,south,2045-04-08,2045-04-10,technology,accessories,accessories model 5,739.02,9,0.5,47.72
ord-19230,cust-7020,kyle parker,corporate,central,2045-04-09,2045-04-11,technology,copiers,copiers model 1,11.93,3,0.5,0.81
ord-19231,cust-1540,jennifer leblanc,corporate,central,2045-04-10,2045-04-12,technology,copiers,copiers model 2,1442.98,4,0.5,47.24
ord-19232,cust-3844,christian murray,corporate,central,2045-04-11,2045-04-13,technology,copiers,copiers model 3,702.59,3,0.5,63.68
ord-19233,cust-4624,robin stevenson,home office,west,2045-04-12,2045-04-14,technology,copiers,copiers model 4,674.84,6,0.3,40.43
ord-19234,cust-1566,david banks,consumer,east,2045-04-13,2045-04-15,technology,copiers,copiers model 5,1933.04,5,0.1,-84.42
ord-19235,cust-4621,john phillips,corporate,south,2045-04-14,2045-04-16,technology,machines,machines model 1,284.28,7,0.3,-5.73
ord-19236,cust-6947,morgan campbell,home office,south,2045-04-15,2045-04-17,technology,machines,machines model 2,770.47,7,0.5,97.35
ord-19237,cust-5650,brittany martinez,corporate,east,2045-04-16,2045-04-18,technology,machines,machines model 3,1823.06,2,0.2,10.23
ord-19238,cust-5746,rebecca banks,home office,central,2045-04-17,2045-04-19,technology,machines,machines model 4,1729.3,3,0.0,-58.28
ord-19239,cust-8091,brett hancock,corporate,central,2045-04-18,2045-04-20,technology,machines,machines model 5,1524.52,3,0.2,-27.32
ord-19240,cust-1656,rhonda higgins,corporate,east,2045-04-19,2045-04-21,furniture,bookcases,bookcases model 1,238.7,9,0.3,9.54
ord-19241,cust-3170,billy kim,corporate,west,2045-04-20,2045-04-22,furniture,bookcases,bookcases model 2,1131.0,3,0.0,46.73
ord-19242,cust-2885,mario banks,consumer,south,2045-04-21,2045-04-23,furniture,bookcases,bookcases model 3,1500.01,2,0.0,10.09
ord-19243,cust-5029,michael douglas,corporate,west,2045-04-22,2045-04-24,furniture,bookcases,bookcases model 4,1064.91,9,0.0,86.05
ord-19244,cust-7052,brandon lynch,consumer,central,2045-04-23,2045-04-25,furniture,bookcases,bookcases model 5,479.44,1,0.3,16.61
ord-19245,cust-6558,jesse cook,corporate,central,2045-04-24,2045-04-26,furniture,chairs,chairs model 1,1543.83,1,0.2,30.84
ord-19246,cust-6339,lisa lewis,consumer,central,2045-04-25,2045-04-27,furniture,chairs,chairs model 2,1155.44,4,0.3,16.1
ord-19247,cust-6994,thomas perry,consumer,east,2045-04-26,2045-04-28,furniture,chairs,chairs model 3,591.02,5,0.0,-25.17
ord-19248,cust-1152,sarah gardner,corporate,central,2045-04-27,2045-04-29,furniture,chairs,chairs model 4,1758.83,8,0.3,-26.6
ord-19249,cust-1594,john simmons,corporate,central,2045-04-28,2045-04-30,furniture,chairs,chairs model 5,102.41,3,0.0,7.62
ord-19250,cust-8873,george downs,corporate,south,2045-04-29,2045-05-01,furniture,tables,tables model 1,1167.98,4,0.5,19.71
ord-19251,cust-6251,marcus vazquez,consumer,central,2045-04-30,2045-05-02,furniture,tables,tables model 2,1144.83,7,0.3,139.16
ord-19252,cust-8982,steve becker,corporate,west,2045-05-01,2045-05-03,furniture,tables,tables model 3,1011.66,5,0.2,46.99
ord-19253,cust-3109,robert ross,home office,east,2045-05-02,2045-05-04,furniture,tables,tables model 4,1964.61,7,0.1,7.61
ord-19254,cust-3620,elijah jones,consumer,west,2045-05-03,2045-05-05,furniture,tables,tables model 5,689.17,4,0.1,-10.76
ord-19255,cust-5180,diana allen,consumer,south,2045-05-04,2045-05-06,office supplies,binders,binders model 1,758.69,5,0.5,34.14
ord-19256,cust-2740,lisa smith,corporate,south,2045-05-05,2045-05-07,office supplies,binders,binders model 2,1069.42,1,0.3,68.18
ord-19257,cust-6879,joshua valdez,consumer,east,2045-05-06,2045-05-08,office supplies,binders,binders model 3,1683.22,8,0.2,-188.93
ord-19258,cust-9511,caitlin quinn,home office,central,2045-05-07,2045-05-09,office supplies,binders,binders model 4,984.02,9,0.2,42.56
ord-19259,cust-4313,danny vaughn,home office,south,2045-05-08,2045-05-10,office supplies,binders,binders model 5,1474.06,3,0.5,180.41
ord-19260,cust-7135,paul benton,home office,central,2045-05-09,2045-05-11,office supplies,pens,pens model 1,1735.98,4,0.3,137.2
ord-19261,cust-6383,james schaefer,consumer,south,2045-05-10,2045-05-12,office supplies,pens,pens model 2,739.89,1,0.3,17.15
ord-19262,cust-5966,david coffey,corporate,central,2045-05-11,2045-05-13,office supplies,pens,pens model 3,1875.74,5,0.2,-12.67
ord-19263,cust-2322,katelyn mason,consumer,central,2045-05-12,2045-05-14,office supplies,pens,pens model 4,1295.34,6,0.2,-51.25
ord-19264,cust-3064,david clark,corporate,west,2045-05-13,2045-05-15,office supplies,pens,pens model 5,1972.61,6,0.0,156.12
ord-19265,cust-2873,jesse mason,home office,east,2045-05-14,2045-05-16,office supplies,paper,paper model 1,25.07,9,0.2,1.57
ord-19266,cust-5947,brian wood,home office,west,2045-05-15,2045-05-17,office supplies,paper,paper model 2,949.09,5,0.3,78.6
ord-19267,cust-6273,cassandra shaw,corporate,west,2045-05-16,2045-05-18,office supplies,paper,paper model 3,54.0,7,0.0,1.98
ord-19268,cust-8737,christina davis,corporate,central,2045-05-17,2045-05-19,office supplies,paper,paper model 4,784.15,1,0.1,48.8
ord-19269,cust-1651,angela ramirez,consumer,east,2045-05-18,2045-05-20,office supplies,paper,paper model 5,1557.82,9,0.2,102.42
ord-19270,cust-2366,kathy williams,home office,south,2045-05-19,2045-05-21,office supplies,labels,labels model 1,1130.92,7,0.5,32.44
ord-19271,cust-7569,gregg frazier,corporate,west,2045-05-20,2045-05-22,office supplies,labels,labels model 2,1084.38,9,0.5,113.38
ord-19272,cust-3094,tracy jones,corporate,east,2045-05-21,2045-05-23,office supplies,labels,labels model 3,449.86,8,0.5,33.52
ord-19273,cust-8171,dawn rasmussen,home office,west,2045-05-22,2045-05-24,office supplies,labels,labels model 4,1619.32,7,0.2,94.24
ord-19274,cust-3883,mary porter,corporate,west,2045-05-23,2045-05-25,office supplies,labels,labels model 5,1602.01,1,0.3,40.95
ord-19275,cust-1177,todd williams,corporate,west,2045-05-24,2045-05-26,technology,phones,phones model 1,356.82,8,0.2,27.18
ord-19276,cust-6024,lisa sullivan,home office,west,2045-05-25,2045-05-27,technology,phones,phones model 2,92.11,2,0.1,0.11
ord-19277,cust-3050,jason cruz,consumer,west,2045-05-26,2045-05-28,technology,phones,phones model 3,1885.88,4,0.1,204.76
ord-19278,cust-9909,jessica arnold,corporate,east,2045-05-27,2045-05-29,technology,phones,phones model 4,1475.23,5,0.1,88.16
ord-19279,cust-3435,kevin stewart,home office,central,2045-05-28,2045-05-30,technology,phones,phones model 5,597.57,3,0.2,-9.97
ord-19280,cust-7200,lance harris,home office,west,2045-05-29,2045-05-31,technology,accessories,accessories model 1,335.21,1,0.2,-1.42
ord-19281,cust-5836,anthony harvey,home office,west,2045-05-30,2045-06-01,technology,accessories,accessories model 2,1159.78,3,0.1,2.63
ord-19282,cust-2674,brittney booth,consumer,east,2045-05-31,2045-06-02,technology,accessories,accessories model 3,1767.64,9,0.3,48.32
ord-19283,cust-4681,douglas williams,corporate,west,2045-06-01,2045-06-03,technology,accessories,accessories model 4,385.03,2,0.0,18.83
ord-19284,cust-1764,jennifer ramirez,corporate,west,2045-06-02,2045-06-04,technology,accessories,accessories model 5,215.49,9,0.2,7.87
ord-19285,cust-6242,christopher gardner,home office,east,2045-06-03,2045-06-05,technology,copiers,copiers model 1,92.2,1,0.1,13.7
ord-19286,cust-7024,elizabeth howell,corporate,east,2045-06-04,2045-06-06,technology,copiers,copiers model 2,711.04,4,0.0,77.25
ord-19287,cust-6517,william lopez,corporate,west,2045-06-05,2045-06-07,technology,copiers,copiers model 3,815.82,4,0.2,87.49
ord-19288,cust-1349,william anderson,consumer,central,2045-06-06,2045-06-08,technology,copiers,copiers model 4,1920.26,7,0.5,3.87
ord-19289,cust-4792,angela smith,home office,west,2045-06-07,2045-06-09,technology,copiers,copiers model 5,581.16,1,0.0,-2.77
ord-19290,cust-9124,kendra powers,corporate,central,2045-06-08,2045-06-10,technology,machines,machines model 1,1481.23,5,0.5,61.24
ord-19291,cust-6560,austin brown,consumer,east,2045-06-09,2045-06-11,technology,machines,machines model 2,1631.85,6,0.1,-20.45
ord-19292,cust-3131,tammy rodriguez,corporate,east,2045-06-10,2045-06-12,technology,machines,machines model 3,858.3,1,0.0,38.02
ord-19293,cust-8802,ronnie newman,home office,east,2045-06-11,2045-06-13,technology,machines,machines model 4,396.44,8,0.0,14.15
ord-19294,cust-1443,jennifer warren,corporate,east,2045-06-12,2045-06-14,technology,machines,machines model 5,1027.8,6,0.1,12.41
ord-19295,cust-1786,kim booth,consumer,east,2045-06-13,2045-06-15,furniture,bookcases,bookcases model 1,1081.62,9,0.3,6.05
ord-19296,cust-5797,terry burns,consumer,central,2045-06-14,2045-06-16,furniture,bookcases,bookcases model 2,1481.96,5,0.1,-29.08
ord-19297,cust-6021,jamie cross,home office,central,2045-06-15,2045-06-17,furniture,bookcases,bookcases model 3,425.44,4,0.3,28.02
ord-19298,cust-7159,damon ortiz,consumer,east,2045-06-16,2045-06-18,furniture,bookcases,bookcases model 4,1503.2,1,0.0,78.35
ord-19299,cust-6662,kyle swanson,home office,south,2045-06-17,2045-06-19,furniture,bookcases,bookcases model 5,593.0,2,0.2,-2.11
ord-19300,cust-7050,melanie brooks,corporate,west,2045-06-18,2045-06-20,furniture,chairs,chairs model 1,195.36,8,0.3,17.87
ord-19301,cust-1121,mr. james floyd,consumer,central,2045-06-19,2045-06-21,furniture,chairs,chairs model 2,653.02,4,0.0,58.26
ord-19302,cust-8671,julie kelley,home office,central,2045-06-20,2045-06-22,furniture,chairs,chairs model 3,280.34,3,0.5,3.32
ord-19303,cust-3008,melissa reynolds,consumer,east,2045-06-21,2045-06-23,furniture,chairs,chairs model 4,1939.81,7,0.3,245.43
ord-19304,cust-3955,oscar turner,consumer,south,2045-06-22,2045-06-24,furniture,chairs,chairs model 5,1518.47,3,0.0,94.81
ord-19305,cust-1470,rebecca yates,home office,south,2045-06-23,2045-06-25,furniture,tables,tables model 1,722.35,7,0.0,22.2
ord-19306,cust-2113,andrea gamble,consumer,central,2045-06-24,2045-06-26,furniture,tables,tables model 2,852.17,5,0.0,-28.5
ord-19307,cust-1708,brett hayes,consumer,west,2045-06-25,2045-06-27,furniture,tables,tables model 3,728.61,8,0.5,63.64
ord-19308,cust-9385,mandy gray,consumer,central,2045-06-26,2045-06-28,furniture,tables,tables model 4,570.86,6,0.2,55.4
ord-19309,cust-6811,linda hernandez,corporate,west,2045-06-27,2045-06-29,furniture,tables,tables model 5,1978.77,3,0.5,116.89
ord-19310,cust-8450,mrs. tiffany stokes,corporate,south,2045-06-28,2045-06-30,office supplies,binders,binders model 1,294.0,3,0.3,30.35
ord-19311,cust-1952,miss jennifer martinez,corporate,east,2045-06-29,2045-07-01,office supplies,binders,binders model 2,357.34,8,0.0,38.88
ord-19312,cust-5591,donald rich,consumer,central,2045-06-30,2045-07-02,office supplies,binders,binders model 3,386.92,5,0.0,25.47
ord-19313,cust-1126,jason duncan,home office,west,2045-07-01,2045-07-03,office supplies,binders,binders model 4,1563.51,9,0.5,-53.02
ord-19314,cust-8432,timothy garrett,home office,central,2045-07-02,2045-07-04,office supplies,binders,binders model 5,1121.59,3,0.0,51.15
ord-19315,cust-3622,derrick gomez,home office,south,2045-07-03,2045-07-05,office supplies,pens,pens model 1,249.18,2,0.2,11.23
ord-19316,cust-5729,cheryl scott,home office,central,2045-07-04,2045-07-06,office supplies,pens,pens model 2,588.44,8,0.1,13.45
ord-19317,cust-3042,kyle keller,corporate,south,2045-07-05,2045-07-07,office supplies,pens,pens model 3,1010.69,1,0.2,116.98
ord-19318,cust-8209,phillip williams,home office,west,2045-07-06,2045-07-08,office supplies,pens,pens model 4,1690.67,1,0.0,-25.82
ord-19319,cust-1130,george davidson,home office,central,2045-07-07,2045-07-09,office supplies,pens,pens model 5,368.0,7,0.2,15.24
ord-19320,cust-3516,hannah jackson,consumer,south,2045-07-08,2045-07-10,office supplies,paper,paper model 1,165.64,5,0.0,23.84
ord-19321,cust-1520,kevin jackson,home office,central,2045-07-09,2045-07-11,office supplies,paper,paper model 2,1826.92,6,0.1,195.92
ord-19322,cust-3858,amanda patterson,consumer,south,2045-07-10,2045-07-12,office supplies,paper,paper model 3,941.77,1,0.0,70.23
ord-19323,cust-4754,scott herrera,consumer,south,2045-07-11,2045-07-13,office supplies,paper,paper model 4,1989.88,9,0.5,126.87
